,posterior_g1,posterior_g2,posterior_g3,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
165,0.09095143,-0.47402436,-0.7033145,0.95,0.6332894563674927,11.852792,0.062265779823064804
166,0.18067668,1.1591523,0.14775407,0.95,0.273624986410141,12.863688,0.30478009581565857
167,0.95229864,0.43754032,-0.7598295,0.95,0.29489848017692566,14.369108,0.25457140803337097
168,-0.041867718,0.49839973,0.015176089,0.95,0.48734915256500244,10.003422,1.0607008934020996
169,1.3092854,-0.06436669,-0.8430804,0.95,0.2904152274131775,11.490316,0.47697311639785767
170,0.3673221,0.8160957,-0.22117923,0.95,0.34778422117233276,9.154616,0.6801138520240784
171,0.024485858,0.35726386,-1.1940366,0.5423360466957092,0.8123869299888611,13.658064,2.333134651184082
172,-0.8133969,-0.1535369,-0.36242658,0.34330296516418457,0.8769396543502808,14.732329,2.7482974529266357
173,0.45239717,-0.5748407,-0.009030861,0.95,0.4908563494682312,12.609935,0.6046715378761292
174,-0.505565,-0.14958401,-0.71470326,0.47690075635910034,0.8035158514976501,14.66045,0.05795314908027649
175,-0.07693408,-0.75698143,0.2510261,0.8239933848381042,0.6238312721252441,8.203864,2.7180733680725098
176,0.47862235,-0.09117453,0.10418068,0.95,0.365805983543396,14.803564,0.19715870916843414
177,-0.45967588,0.80305594,0.09206412,0.95,0.5703697204589844,14.14756,0.8026895523071289
178,0.7513833,-1.0946604,0.43802503,0.95,0.39405885338783264,13.202,0.3348606526851654
179,0.19131026,-0.5720533,0.03253691,0.95,0.5659619569778442,14.885395,0.4643537700176239
180,-0.10401399,-0.34552532,0.10488249,0.95,0.6037333011627197,10.854696,1.7810622453689575
181,-0.19873518,-1.077279,-0.47391078,0.3988535702228546,0.8259121775627136,13.859489,2.8641557693481445
182,0.009976947,-0.6285919,0.58527946,0.95,0.47429925203323364,13.95239,0.4434584081172943
183,0.37095624,0.40677887,0.6707126,0.95,0.2639608383178711,10.741914,0.859107255935669
184,0.13519242,-0.515332,-0.7903394,0.8054914474487305,0.715602695941925,11.112929,2.913328170776367
