,posterior_g1,posterior_g2,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
150,0.69055206,1.7211273,0.95,0.11728988587856293,12.256664,0.45551884174346924
151,-0.234653,-0.39917204,0.8633337020874023,0.6626941561698914,14.074969,2.050215005874634
152,0.6618881,0.27229792,0.95,0.22220374643802643,12.270974,0.2625935673713684
153,-0.322371,0.46939805,0.95,0.6060923933982849,9.498614,1.5268688201904297
154,0.20614375,-0.047200862,0.95,0.5042691230773926,12.693465,1.2244200706481934
155,0.5495162,0.97713387,0.95,0.24660952389240265,14.948474,0.3243289887905121
156,-0.3184967,-0.3700742,0.760685384273529,0.6999540328979492,10.216795,2.8498661518096924
157,0.3851116,-0.77977926,0.95,0.49073660373687744,14.572607,0.19922995567321777
158,1.477793,-0.6230623,0.95,0.19971656799316406,12.437021,0.5622122883796692
159,-0.73120385,-0.6102827,0.47321373224258423,0.8202362656593323,14.516033,0.05
160,-1.1278982,0.338154,0.32065969705581665,0.8818728923797607,14.778819,2.905055522918701
161,-0.89914566,-0.66025966,0.3287741243839264,0.9139538407325745,14.990138,2.9119088649749756
162,-1.1078814,-0.43370435,0.28415173292160034,0.9593190550804138,14.977197,2.9022603034973145
163,0.15292257,0.28626886,0.95,0.47235745191574097,11.851696,0.5482161641120911
164,1.7114465,-0.25832492,0.95,0.16791488230228424,14.424866,1.114254355430603
165,0.3790501,-0.058597866,0.95,0.42768365144729614,14.001461,0.2871358394622803
166,0.013915019,-0.9311337,0.8339097499847412,0.6670469045639038,14.188031,1.7674450874328613
167,-1.1180717,-0.6670393,0.2786552906036377,0.92738938331604,14.918332,0.1262628436088562
168,0.7474523,-0.74722534,0.95,0.40362462401390076,14.212196,0.19547238945960999
169,0.3136799,-0.27245295,0.95,0.4333394765853882,11.260049,0.11939699202775955
170,0.57219577,0.63586485,0.95,0.2783224284648895,8.689296,1.0593104362487793
171,0.17719673,0.4269425,0.95,0.4393085241317749,14.160882,0.42253515124320984
172,0.4451763,0.39197278,0.95,0.284514456987381,9.97,0.3453187644481659
173,-0.45074248,0.58425444,0.95,0.63468998670578,11.60723,0.9578365087509155
174,-0.84694624,-0.28992966,0.4471352994441986,0.8066388964653015,14.828845,0.011102837510406971
175,-0.29810825,0.08209718,0.95,0.6484712958335876,9.816447,2.8895020484924316
176,0.10539433,-0.7298674,0.9176231622695923,0.6264745593070984,12.898649,1.6977753639221191
177,0.064853236,0.7327662,0.95,0.32333555817604065,9.461456,0.12281589210033417
178,0.49124852,-0.24169576,0.95,0.43759414553642273,11.620885,0.7072837948799133
179,0.61607474,0.6390978,0.95,0.1692163348197937,11.557889,0.17034408450126648
180,0.4343796,-1.2436397,0.95,0.5515191555023193,8.664729,2.1927976608276367
181,0.013847502,-0.040240172,0.95,0.5642850399017334,9.947804,1.5400817394256592
182,-0.66752464,-0.04280295,0.5704783797264099,0.7599126696586609,14.638807,2.3632960319519043
183,0.70229274,-0.8107127,0.95,0.4160671830177307,14.758831,0.3332669138908386
184,-0.04204556,0.23900619,0.95,0.5456032156944275,10.108744,1.3535120487213135
185,-0.43028027,0.44487837,0.95,0.6309561729431152,12.299911,1.3285008668899536
186,-0.5289533,-0.038546924,0.7583656907081604,0.7267770767211914,14.124935,2.8801233768463135
187,0.1716018,-0.3523422,0.95,0.5523513555526733,14.726467,0.8742052316665649
188,-0.13501403,-1.3190271,0.41448602080345154,0.7671252489089966,12.951117,2.8949172496795654
189,1.0119087,0.41933408,0.95,0.19371989369392395,11.757811,0.5240419507026672
190,-0.36547235,0.11371755,0.95,0.6524737477302551,12.577353,2.046434164047241
191,0.37114185,-0.08760974,0.95,0.44829675555229187,13.239446,0.4724595546722412
192,-0.38627657,-0.60547024,0.5291191339492798,0.7362698912620544,14.814901,2.627747058868408
193,0.53171587,0.10215776,0.95,0.3452441096305847,9.935578,0.7423854470252991
194,0.06629162,-0.5169785,0.95,0.5905754566192627,10.098278,1.4910476207733154
195,0.08764354,0.77856904,0.95,0.4116843044757843,14.319499,0.4322155714035034
196,-0.5408679,0.35083577,0.8422155380249023,0.667430579662323,12.112446,2.4677200317382812
197,0.22065935,-0.6517905,0.8870029449462891,0.5498475432395935,11.424833,1.530275821685791
198,0.038631793,0.8329619,0.95,0.43545836210250854,10.354707,0.466205358505249
199,0.48916543,0.12240811,0.95,0.3485356867313385,12.448912,0.27023759484291077
200,0.78202,-0.3580144,0.95,0.34427860379219055,13.504423,0.31023460626602173
201,-0.49096924,-0.0032026293,0.8164257407188416,0.6761492490768433,14.050679,1.911167025566101
202,-0.43047944,0.13088371,0.95,0.6479319930076599,14.783991,1.0901232957839966
203,-0.13315366,0.90726155,0.95,0.4576246738433838,11.993421,0.37336981296539307
204,0.3022193,-0.0018861541,0.95,0.4462732672691345,13.841535,0.34194570779800415
205,0.2171537,1.5186758,0.95,0.2612147927284241,11.206007,0.39525848627090454
206,-0.98367554,0.93374586,0.7757276892662048,0.7315630316734314,14.471287,0.12107103317975998
207,1.953207,0.24688785,0.7181701064109802,0.15312519669532776,14.024874,1.5018037557601929
208,-0.03214235,-1.5367808,0.4811736047267914,0.7678924202919006,12.654653,2.468230724334717
209,-0.39435408,-0.5623228,0.6026536226272583,0.7487650513648987,14.51019,2.8657662868499756
210,0.9925601,-0.35389727,0.95,0.22012647986412048,10.980143,0.3541914224624634
211,1.4514228,-0.17840038,0.95,0.17514201998710632,9.639028,1.5032768249511719
