,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
105,0.5929954,0.23633672,-1.3352528,-0.24800305,0.0459099,0.34595296,0.04050137,0.723414957523346,0.625945508480072,14.478696823120117,0.7849283814430237
106,-0.7317087,0.8919649,1.0320615,-0.37834716,-0.20210394,0.47333995,0.34959546,0.95,0.5040052533149719,13.108049392700195,1.276940107345581
107,0.8247373,-0.66688955,0.9955308,0.8036702,0.6539681,-1.3469138,-0.34386107,0.95,0.2385110855102539,14.972182273864746,0.19964733719825745
108,-0.68568414,-1.5513556,0.97154605,2.067539,0.17658104,-0.5071608,-0.7256931,0.49092575907707214,0.771092414855957,14.442305564880371,2.4825034141540527
109,0.19206464,0.5416203,-1.151841,0.051775858,0.134549,0.2921485,-0.55205107,0.6533124446868896,0.6681159138679504,12.803699493408203,1.4405440092086792
110,0.7154797,-0.0707437,-0.6752519,-0.4749311,-0.21934238,-0.83120054,-0.17441176,0.6203687191009521,0.771077036857605,14.326478958129883,1.5716502666473389
111,0.08737438,-0.19792078,0.49861583,-0.3018551,-0.2159586,0.516632,-0.24835941,0.95,0.45505043864250183,13.963044166564941,0.8186970949172974
112,-0.5098254,-0.41527167,-0.015797926,-0.69639623,0.40805468,-1.2899089,-0.0942867,0.14033913612365723,1.0677262544631958,14.892646789550781,2.861630439758301
113,0.42775258,0.1587452,-0.11086769,-0.43641543,0.09788312,-0.47378805,1.7409412,0.95,0.45299220085144043,14.506388664245605,0.2096310257911682
114,0.6096482,-0.58344144,0.52404064,-0.6160714,1.0047058,0.19715153,0.4211285,0.95,0.12155114859342575,11.260425567626953,0.22999292612075806
115,0.8920207,-0.021602647,2.1012766,-0.57911414,-0.18641414,-0.5944187,0.34293568,0.95,0.2039600908756256,8.986078262329102,2.5025415420532227
116,-0.153285,0.72319454,1.2462385,0.1983883,0.23597212,-0.55376637,-1.2026205,0.95,0.340408056974411,8.799360275268555,0.7042881846427917
117,-0.4923891,0.3392917,-0.46995372,0.0975586,0.2857945,-0.5648473,1.3633728,0.6470356583595276,0.7341944575309753,9.807458877563477,2.8616325855255127
118,-0.6097132,-0.81744915,0.761773,-0.48920077,0.24136452,0.46827698,-0.44501072,0.95,0.6248703598976135,9.056660652160645,1.627167820930481
119,-0.7579027,-0.9806022,-0.21311326,-1.2216569,0.27184537,0.22810288,1.4797794,0.35261523723602295,0.8734745979309082,14.354397773742676,2.8955423831939697
120,-0.77969444,-0.99829715,1.4123145,0.12990046,-1.3907324,-0.89227706,-0.54654217,0.13168811798095703,1.0539045333862305,14.880356788635254,2.910553455352783
121,0.46526954,-0.5771733,0.22255388,-1.2119406,-0.48836973,1.1013904,0.24565458,0.95,0.45506590604782104,14.920165061950684,0.5769227743148804
122,-0.15438287,0.3336162,0.43015808,-0.16172712,-0.065019354,0.96009195,0.84282225,0.95,0.3349275588989258,14.133829116821289,0.28952962160110474
123,0.50684005,-0.5633076,0.314358,-0.6073074,-0.9119243,-0.46550497,-0.80757195,0.8728969693183899,0.6978034973144531,14.483829498291016,1.4406777620315552
124,-0.22156954,-0.7853644,0.44366246,-0.91363674,0.68272716,-1.4721739,-0.43541965,0.3403471112251282,0.8186925649642944,14.588555335998535,2.051754951477051
125,-1.0946754,0.11246118,-0.28585115,-0.3706913,0.98753405,-0.82702506,0.045740396,0.25997236371040344,0.8941836953163147,14.386878967285156,2.7531309127807617
126,-1.8249167,0.5353129,0.26504162,0.06899027,0.019471563,-1.2450937,-1.2639428,0.03747003152966499,1.286782145500183,15.01097297668457,2.9096975326538086
127,-0.111347295,0.38949433,0.27151063,0.057305664,-0.004375771,-1.3381708,-0.40371594,0.5202352404594421,0.8465880155563354,13.262787818908691,2.5996668338775635
