,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
52,0.10785891,-0.84284073,-0.40680397,-0.85775,0.49571198,0.8512960076332092,0.6542600393295288,12.758498,1.7958574295043945
53,0.64853793,0.030680107,-0.5610232,0.5094887,0.35400608,0.95,0.13475127518177032,7.67944,0.10242770612239838
54,1.4608696,-0.59174556,0.31515166,0.62778884,0.69696,0.95,0.06368649750947952,10.952581,0.25647592544555664
55,-1.5624967,0.086585455,-0.011124282,0.43185934,0.5562266,0.37287792563438416,0.8646585941314697,14.988562,0.10622581094503403
56,0.004107999,-0.45427114,0.5938792,0.8057028,-0.052206248,0.95,0.43858760595321655,14.200374,0.21476678550243378
57,-0.4902604,-1.1191554,-0.7004463,0.37858963,0.5695846,0.5530745983123779,0.7819622755050659,13.389852,0.014674498699605465
58,0.57670027,0.43509004,-0.115164965,-1.0993515,-0.11920656,0.95,0.47674012184143066,11.137916,0.7978081703186035
59,1.671226,0.5299853,1.189788,-0.9848205,-0.32985425,0.32100382447242737,0.1725909560918808,7.1757064,0.6199232339859009
60,-0.8935231,-0.21449716,1.2783191,0.26872364,-0.32351682,0.6890218257904053,0.6742560267448425,13.065766,1.7082732915878296
61,-0.3719189,0.53362805,-0.27751583,0.73316735,-0.11097461,0.9342352747917175,0.6190188527107239,9.255054,1.5567612648010254
62,-0.9925886,-1.6718514,-0.16631156,0.93014896,-0.09676886,0.13183021545410156,1.0403145551681519,14.907694,2.9072794914245605
63,0.31234488,-0.9356693,0.82761043,0.56087244,0.30586463,0.95,0.3171667158603668,11.890864,0.18583783507347107
64,-0.64760315,0.25005952,0.19473684,-0.08062506,-0.022814287,0.7987440824508667,0.6847712397575378,13.150947,2.5062670707702637
65,-1.1371019,-0.89720947,-1.4191759,-0.08623796,0.1551198,0.05380086228251457,1.1660592555999756,14.914843,2.5149002075195312
66,-1.038485,-0.73756146,-0.7762796,0.042442616,0.6453815,0.24165940284729004,0.9436413645744324,13.67076,2.8421263694763184
67,0.6095533,0.6726399,-0.18997638,0.6831652,0.97004676,0.95,0.16384415328502655,12.71228,0.8191218376159668
68,-0.028458547,-0.93777025,0.1866899,0.76016456,-0.51136315,0.6383711695671082,0.7302122712135315,11.243017,2.866501808166504
69,0.5152163,0.31410414,-0.88636297,0.05765554,0.12428959,0.95,0.4794262945652008,12.569468,0.40540266036987305
70,-0.15678439,0.15464157,1.2752002,0.35692105,0.3813166,0.95,0.22038212418556213,11.7239685,0.1595834195613861
71,-0.44598612,0.7590422,-0.72540134,-0.42095062,0.87966275,0.95,0.6023421287536621,13.594472,1.0154582262039185
72,0.69455093,0.77350265,0.100771606,-0.3516172,0.8034132,0.95,0.15581193566322327,14.818702,0.540062427520752
73,-1.0441288,-0.07863536,0.18763825,-0.565318,-0.73205703,0.2390686422586441,0.9408319592475891,14.922186,0.033959947526454926
74,-0.6378325,1.0720662,1.087414,-0.5822634,0.6784543,0.95,0.24310719966888428,9.261282,0.1471322625875473
75,-0.5004961,-0.12808868,0.39072594,0.24610469,1.3202802,0.95,0.40996626019477844,12.549614,0.6883881688117981
76,-0.87559026,0.1867187,0.360368,-0.14191246,-0.4612668,0.47012755274772644,0.8037737607955933,14.766592,0.025721615180373192
77,-0.656189,0.8341741,-0.27033934,0.48119605,0.22829236,0.95,0.6280283331871033,15.025175,0.72832190990448
78,0.10914226,0.0859338,-0.24629724,0.13735993,0.70165706,0.95,0.43880996108055115,8.941054,1.516119122505188
79,0.3303105,0.4469298,1.0757377,-0.1279021,0.4793599,0.95,0.180442214012146,11.246766,1.0387991666793823
80,-0.5844904,-1.6861947,-0.42649946,-0.49059045,-0.47462636,0.08715733140707016,1.1083377599716187,14.827626,2.9109902381896973
81,-0.6251264,-1.0204018,0.14733566,0.14849581,-1.455747,0.1430717259645462,1.0650486946105957,14.972725,2.9050660133361816
82,1.4862232,0.19855091,-0.07204437,0.09608486,-0.0024890965,0.95,0.16602519154548645,11.822178,1.7338504791259766
83,0.3709339,-0.1250673,0.75828207,1.1333678,-0.02577984,0.95,0.07436572760343552,7.7518625,0.08930644392967224
84,0.42769462,0.5979667,0.99936825,-0.61455137,0.3582326,0.95,0.1692502498626709,14.939494,0.43323513865470886
85,1.4228512,-0.54821295,-0.25321063,0.078951575,-0.5651501,0.95,0.25367608666419983,13.939302,0.22861410677433014
86,-0.3095497,-0.17467749,-0.46805567,-0.40392607,0.9205985,0.95,0.6324576735496521,13.050271,1.9000790119171143
87,0.56805885,-0.046942875,0.11635548,0.416199,0.1367525,0.95,0.19504369795322418,9.730952,0.16358958184719086
88,1.2091477,-1.2977489,-0.063893594,0.72206193,0.31995833,0.95,0.2463209480047226,13.577086,0.4425129294395447
89,-0.9238435,-1.4151868,0.12749879,-0.71579874,0.19738637,0.194255992770195,1.004423975944519,14.286504,2.905538558959961
90,-1.226661,-1.7445055,0.2076942,-0.57484555,-0.45812067,0.0605696365237236,1.193962574005127,14.975604,2.898636817932129
91,0.23069254,-1.0749929,-0.17665018,0.37570044,0.77280754,0.95,0.45429593324661255,13.65442,0.34420329332351685
92,1.2375987,0.103562936,-0.65294415,-0.952196,0.61697686,0.95,0.1934315711259842,12.922642,0.20819567143917084
