,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
149,2.8744688,-0.78292227,0.39924523,0.050210893,-0.68518925,-0.5823452,0.5081144,0.9419398307800293,0.09710602462291718,3.9049027,0.38853392004966736
150,2.4667094,-0.3933013,1.2792026,1.7547358,-0.4094764,-1.6151679,-1.4420303,0.15387631952762604,0.26832136511802673,4.2533064,0.27017298340797424
151,1.6804893,0.47505626,1.2495846,-0.03201895,0.48179296,-1.2970583,0.32767427,0.9469700455665588,0.098500557243824,4.1317616,0.37899619340896606
152,1.5862935,0.5232967,-0.7010422,1.2974132,0.5215402,0.43201414,-0.9084363,0.6419076323509216,0.053966816514730453,4.470541,0.24197262525558472
153,1.6304394,0.4568348,0.8073161,2.2994378,0.48002127,-1.2704115,-1.904741,0.04370620846748352,0.3513699769973755,4.4309187,0.2077769935131073
154,2.2009585,0.07193865,-0.4170561,-0.32876867,0.12681273,0.14166354,0.74132097,0.9374057650566101,0.04658511281013489,3.9568517,0.3515850305557251
155,2.9578679,-1.0540848,-1.4354757,1.4286572,-0.8212629,1.0873718,-1.0426592,0.23805482685565948,0.21603506803512573,4.1533365,0.3431696593761444
156,2.5209637,-0.30802348,-1.9403253,0.585231,-0.15659381,1.8942398,-0.50506693,0.8012177348136902,0.040397390723228455,2.708329,0.4954173266887665
157,1.5519545,0.5637609,-0.2763914,1.1551806,0.5105319,0.009731066,-0.964244,0.3262835741043091,0.10925180464982986,3.8139353,0.31973469257354736
158,3.0376735,-0.8465062,0.2704181,-0.006661305,-0.7112317,-0.6445601,0.4611642,0.8723102807998657,0.04981571063399315,3.8105307,0.39697036147117615
159,-0.34066135,2.5008676,-0.79507923,0.95156777,2.6329587,0.45250782,-0.48752555,0.929533839225769,0.07089575380086899,4.3624673,0.26915696263313293
160,0.8453911,1.2487175,-0.87925446,1.6197343,1.3056728,0.52805525,-1.1942626,0.25234389305114746,0.15336906909942627,3.7791586,0.3374510705471039
161,3.798023,-1.394906,-0.742871,1.0197488,-1.6567457,0.2580218,-0.47469658,0.054849784821271896,0.02542712353169918,3.2377632,0.485761433839798
162,-0.18468216,2.6254275,1.0770013,0.14399572,2.4776907,-1.330221,0.19381894,0.5928596258163452,0.08060255646705627,2.2893152,0.9087044596672058
163,1.7060246,0.55982524,1.2133979,1.5490162,0.6335195,-1.7014835,-1.2697889,0.14571911096572876,0.09642915427684784,3.155728,0.3120482861995697
164,0.9360372,1.364922,-0.53778744,1.0717577,1.3914576,0.18169522,-0.5358664,0.7640169262886047,0.07706993073225021,3.049784,0.419363796710968
165,4.125797,-1.7730314,-0.95225036,0.34591633,-1.8388948,0.58590376,-0.1537045,0.8075352311134338,0.029679983854293823,3.163131,0.4956323206424713
166,-0.119331606,2.4606001,-1.1662723,-0.4650261,2.352388,0.96868527,0.813425,0.8818965554237366,0.050693709403276443,3.972449,0.33846980333328247
167,0.43743333,1.699405,0.51083297,0.85248184,1.7879615,-0.93776083,-0.37568596,0.9328360557556152,0.043608408421278,4.889953,0.2509903907775879
168,1.1481485,1.3918986,-1.0205898,-1.2918186,1.3001971,0.99549186,1.5044645,0.5411113500595093,0.07067793607711792,3.1046977,0.30479905009269714
169,1.499933,0.5223885,-1.7901071,0.21304889,0.6318781,1.4947324,0.098133534,0.696567714214325,0.07939081639051437,3.8758588,0.4809473752975464
170,0.819663,1.5946035,-0.9694142,-1.2414786,1.6630493,0.9717676,1.3140206,0.32052081823349,0.045327600091695786,2.778561,0.3338402509689331
171,0.8442827,1.234424,-1.8406005,1.1898929,1.4375404,1.6361021,-1.10541,0.060766227543354034,0.0592842772603035,3.196977,0.3267994225025177
