,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
91,2.3480377,-0.0034768418,-0.1793594,0.43465835,0.8647054433822632,0.1017657145857811,2.632748,0.75113124
92,2.0447066,-0.039722305,-0.14817119,0.2606673,0.8503365516662598,0.10668125003576279,4.339529,0.39847508
93,1.95035,0.038715743,-0.16784741,0.23809311,0.7246266603469849,0.12927812337875366,4.4504137,0.41693187
94,1.9852887,0.030617585,-0.23724581,0.40176824,0.7981848120689392,0.10725271701812744,4.550654,0.3417512
95,2.280359,-0.019239398,-0.21455146,0.44200888,0.9300413727760315,0.07192079722881317,3.6522434,0.43439135
96,2.1472633,-0.002270857,-0.187671,0.3768113,0.9168235659599304,0.05462581664323807,4.6944265,0.2966825
97,2.1231785,0.005793405,-0.18669787,0.34614512,0.9334933161735535,0.06569612771272659,4.5824456,0.30019546
98,2.0221496,-0.035615165,-0.13645104,0.2875583,0.8869915008544922,0.11714921146631241,5.168797,0.3472234
99,2.1518788,-0.06087041,-0.15540738,0.33153626,0.8964530229568481,0.06114450842142105,4.484324,0.3044106
100,1.8475169,0.07329036,-0.124144964,0.32380983,0.6977146863937378,0.08325912803411484,5.5551047,0.22101884
101,2.097098,-0.011995389,-0.24604546,0.46332553,0.9247323870658875,0.09378623962402344,4.5609384,0.33442873
102,2.181582,-0.014154791,-0.11446416,0.29427242,0.8897172808647156,0.07796787470579147,4.0424266,0.38245693
103,2.2063527,-0.004620319,-0.26223934,0.28524598,0.9045698046684265,0.06395057588815689,4.0298166,0.37710088
104,2.3251395,-0.04745611,-0.31987932,0.39709222,0.9461163878440857,0.11141915619373322,3.5940108,0.4755619
105,2.1221914,-0.060832527,-0.25148535,0.37989318,0.9413297176361084,0.07160428911447525,4.2541513,0.30829203
106,1.9693092,-0.051236667,-0.06978338,0.25901031,0.8547889590263367,0.10554143041372299,4.4987793,0.36009204
107,2.2880404,-0.0048836377,-0.2282042,0.32587358,0.9323156476020813,0.10260823369026184,2.9178245,0.6413335
108,2.1205184,-0.03999602,-0.23406942,0.36306176,0.9167374968528748,0.07501396536827087,4.834645,0.30148837
109,1.9623414,0.001521095,-0.20595162,0.33605465,0.7779296040534973,0.14312130212783813,5.5351343,0.31232506
110,1.9730693,0.032813028,-0.21590017,0.25813684,0.702724277973175,0.14540405571460724,4.7790475,0.39521354
111,2.048356,-0.009822802,-0.11499352,0.3428933,0.8613053560256958,0.07928988337516785,5.1545086,0.276062
112,1.7593442,0.016059617,-0.19939557,0.25853503,0.6192854642868042,0.20015022158622742,5.357122,0.30394217
113,1.9618852,-0.055278424,-0.2597235,0.4012723,0.7137270569801331,0.14265063405036926,5.4126425,0.35855058
114,2.2760963,-0.075560346,-0.19084021,0.4164617,0.9021976590156555,0.08739873021841049,3.871025,0.43496832
