,posterior_g1,posterior_g2,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
127,1.7976242,0.054328747,0.5633854,0.1658300757408142,4.85554,0.2877808
128,1.8514014,0.11473894,0.54583603,0.14909803867340088,4.700892,0.32332703
129,1.9123175,0.07061043,0.60460097,0.1341182142496109,4.7732887,0.31507546
130,1.836105,0.086257726,0.5788199,0.12915891408920288,4.9773784,0.22387837
131,1.9064832,0.06761785,0.59072024,0.12309517711400986,4.961969,0.2670353
132,1.9305216,0.09493468,0.55242836,0.10371405631303787,3.9229336,0.41704884
133,1.9804858,0.06763591,0.7198286,0.08548562228679657,4.589064,0.308522
134,2.0914776,0.0556807,0.720375,0.03102666139602661,3.873388,0.34894755
135,1.8349252,0.08153813,0.5651188,0.19804547727108002,5.1970167,0.30690217
136,1.877717,0.08292201,0.5824259,0.09158652275800705,4.954839,0.23816796
137,1.931663,0.079886094,0.5236874,0.13378995656967163,4.126188,0.41740403
138,1.8858585,0.028538615,0.5654618,0.08975007385015488,4.9579053,0.22213182
139,1.9455981,0.07886245,0.58639413,0.0631728321313858,4.5365434,0.29067993
140,1.8741267,0.06199556,0.4835564,0.1464671641588211,4.946825,0.30199653
141,1.9229339,0.06717071,0.5533449,0.12240807712078094,4.390576,0.3591329
142,1.8291482,0.07793758,0.53025144,0.08721426874399185,4.996243,0.2263506
143,1.9010588,0.08923805,0.5653599,0.1473212093114853,4.83545,0.3268585
144,1.8591235,0.08447943,0.58880705,0.10981571674346924,4.854019,0.27601263
145,1.9370564,0.06023169,0.5609798,0.08931627869606018,4.8768992,0.30018786
146,1.7794108,0.09418642,0.5447707,0.13282686471939087,4.8876896,0.22920083
147,1.8444616,0.09315555,0.52281517,0.12840956449508667,4.8185663,0.2725617
148,1.7918035,0.06229206,0.4840578,0.19790704548358917,5.2881384,0.28964317
149,1.7611196,0.095815964,0.52003103,0.1681639552116394,5.697987,0.22262761
150,1.8793901,0.0425617,0.5694418,0.07735186815261841,4.611727,0.2646404
