,posterior_g1,posterior_g2,posterior_g3,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
187,2.3536742,0.13073942,-0.11567057,0.1255521923303604,0.2099057137966156,1.9823698997497559,1.4192086
188,2.307944,0.057271823,-0.12738118,0.05,0.18228401243686676,2.1585745811462402,0.9584965
189,2.4076586,0.013002401,-0.20081,0.14405760169029236,0.1908038854598999,2.3206305503845215,0.9250342
190,2.2347336,0.114468955,-0.21029003,0.05,0.21783341467380524,2.3790085315704346,0.89365643
191,2.2617521,0.04777239,-0.23067369,0.05,0.2413887232542038,2.2473371028900146,1.053645
192,2.3444517,0.04448724,-0.22684139,0.05,0.19897082448005676,2.230947971343994,1.0673993
193,2.3165426,0.06280025,-0.28518817,0.05,0.17508599162101746,2.0847461223602295,0.9997056
194,2.1866977,0.11934938,-0.096866064,0.05,0.19990238547325134,2.2811708450317383,0.9952059
195,2.4293969,-0.014936163,-0.16890132,0.05,0.19003716111183167,2.1645805835723877,1.0696604
196,2.21039,0.0190954,-0.14737557,0.05,0.24003168940544128,2.136699914932251,1.0650573
197,2.3129408,0.15330398,-0.060556117,0.06676915287971497,0.19388432800769806,2.0166401863098145,1.2295963
198,2.284545,0.16689639,-0.0957234,0.05,0.18567496538162231,1.9938242435455322,1.2803972
199,2.3122506,0.05301177,-0.15355179,0.05,0.16927075386047363,2.0242388248443604,1.0556086
200,2.3463733,0.05835647,-0.18076615,0.05,0.207869291305542,2.159943103790283,1.0950711
201,2.3067691,0.05940926,-0.08649008,0.0945277139544487,0.15635301172733307,2.111906051635742,0.9089493
202,2.3676612,0.08943909,-0.23229274,0.05157063901424408,0.1375797539949417,2.0853328704833984,0.9581585
203,2.3136506,0.09693325,-0.18787085,0.05,0.11245650798082352,2.0987019538879395,0.7632555
204,2.4195302,0.091098115,-0.21430312,0.05,0.19753272831439972,2.097172260284424,1.1985146
205,2.1577406,0.09746647,-0.03571205,0.05,0.18912945687770844,2.063934326171875,1.05368
206,2.2933042,0.110017374,-0.12378713,0.07009745389223099,0.18833255767822266,2.308100700378418,1.0017228
207,2.489956,0.14085694,-0.15355131,0.15666592121124268,0.20370519161224365,2.015824794769287,1.2705839
208,2.2704394,0.1032599,-0.10456809,0.05,0.2242649346590042,2.1350409984588623,1.0769638
209,2.2470777,0.19230138,-0.11703038,0.05,0.21524678170681,2.164179801940918,1.1063883
210,2.2890944,0.0990777,-0.12772124,0.05,0.17427943646907806,2.199378252029419,1.0163943
211,2.290806,0.06312018,-0.13590477,0.05,0.17239263653755188,2.2053005695343018,0.9404889
212,2.3790002,0.08190704,-0.10331848,0.1216411143541336,0.21457140147686005,2.020146608352661,1.2782941
213,2.2900982,0.17625721,-0.11503798,0.05411473289132118,0.19863152503967285,2.0340843200683594,1.1102827
214,2.2933707,0.20092832,-0.12264502,0.06808225065469742,0.13288968801498413,2.081461191177368,0.9753841
215,2.2908692,0.15250283,-0.110360965,0.05,0.23701287806034088,2.2024741172790527,1.231446
216,2.386629,0.082556635,-0.14242645,0.07995529472827911,0.14223739504814148,2.0940122604370117,1.0351467
217,2.3265095,0.18269742,-0.15907924,0.12860868871212006,0.1761295348405838,2.1222617626190186,1.029892
218,2.351925,0.14733262,-0.13869931,0.05,0.21533535420894623,1.994960069656372,1.3033966
219,2.2530406,0.08728033,-0.148434,0.05,0.1938098669052124,2.1764309406280518,1.0989841
