,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
186,-0.31542787,2.7311707,-0.35240188,0.47049448,2.8379638,0.3823457956314087,0.18950733542442322,2.0860819816589355,1.4027183
187,2.6053612,-0.48942336,-0.37399697,0.46376362,-0.41640735,0.1357974410057068,0.2439184933900833,2.8745126724243164,1.051414
188,0.9949086,1.4015427,-0.23938069,0.508591,1.4592075,0.12491962313652039,0.18334437906742096,2.0928707122802734,1.3807666
189,1.705369,0.6373057,-0.3542983,0.4949268,0.7541708,0.5214544534683228,0.145985409617424,2.306678056716919,0.92816466
190,2.1550288,0.20279185,-0.31546006,0.40424037,0.22145753,0.2932015359401703,0.1620159149169922,2.0664539337158203,1.216532
191,1.4827081,0.8081538,-0.4554494,0.4299326,0.8671704,0.08176785707473755,0.13643263280391693,2.084103584289551,1.0289205
192,3.4306102,-0.9752291,-0.36667645,0.4715244,-0.832223,0.3454612195491791,0.15945062041282654,1.9693723917007446,1.3414382
193,1.7523096,0.6124393,-0.3567,0.48255408,0.64876294,0.36224982142448425,0.17522567510604858,2.229966878890991,1.153894
194,2.6416085,-0.25754604,-0.21184073,0.43479636,-0.1968361,0.7216458320617676,0.19779565930366516,2.3511688709259033,0.95363295
195,-0.054509558,2.402816,-0.30264455,0.41856635,2.5090604,0.36949649453163147,0.20749761164188385,2.261413335800171,1.1238071
196,2.07288,0.2838351,-0.3565253,0.55699104,0.40613177,0.3625066876411438,0.16034866869449615,2.0044031143188477,1.277633
197,1.3126142,1.1079589,-0.38071534,0.4556113,1.1916792,0.19942624866962433,0.18288099765777588,2.0096988677978516,1.399639
198,0.95889175,1.469569,-0.33200535,0.47086525,1.5160016,0.671785831451416,0.14564721286296844,2.3772025108337402,0.89218676
199,0.77278864,1.5293413,-0.24526888,0.48340607,1.5485089,0.1008349135518074,0.20835447311401367,2.1495323181152344,1.3266746
200,3.1108212,-0.6488229,-0.19896102,0.46671927,-0.5852692,0.45377317070961,0.1885005682706833,1.9967745542526245,1.3962872
201,2.3487556,-0.087933205,-0.24080887,0.51394755,-0.08404576,0.21655787527561188,0.18086236715316772,2.417058229446411,1.0459673
202,2.5457766,-0.3051768,-0.20288669,0.38868546,-0.20577763,0.28714433312416077,0.18353703618049622,2.2700066566467285,1.1066093
203,2.1138713,0.13880849,-0.27338967,0.43619546,0.11443789,0.18461662530899048,0.1826205998659134,2.3221750259399414,1.0427662
204,-0.73726875,3.0220904,-0.23969632,0.48620334,3.19113,0.33519768714904785,0.1798611432313919,2.055630922317505,1.4684094
205,0.40008226,1.9611422,-0.3445533,0.57399106,2.0933676,0.2728689908981323,0.19008740782737732,2.0504798889160156,1.3706537
206,0.4224498,2.039462,-0.3026364,0.5280635,2.0956218,0.08139247447252274,0.22174905240535736,2.010929822921753,1.597816
207,0.41753983,2.0243697,-0.38635424,0.521784,2.0994027,0.3386518359184265,0.2005487084388733,2.0682289600372314,1.3286318
