,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
114,2.2686002,-0.012385919,-0.15707237,0.46239,0.07698462903499603,0.20489463210105896,2.1027610301971436,1.2831542
115,2.1666665,0.061850753,-0.25939205,0.40514594,0.07363603264093399,0.1759822964668274,2.3819353580474854,1.1619219
116,2.3473883,-0.00986591,-0.31269825,0.48202232,0.10788056999444962,0.19237537682056427,2.0880541801452637,1.3402297
117,2.236621,-0.036796585,-0.27680066,0.43641755,0.23683911561965942,0.17506885528564453,2.307178497314453,1.173623
118,2.440243,-0.0077700187,-0.26283553,0.4702644,0.07127783447504044,0.17892012000083923,2.0275862216949463,1.4294454
119,2.185678,0.0005444064,-0.1273222,0.5174679,0.2210511863231659,0.21656212210655212,2.212040901184082,1.2290637
120,2.353759,0.003205193,-0.23188144,0.5473894,0.3030928373336792,0.18734189867973328,2.04544734954834,1.3287948
121,2.4063725,-0.07966556,-0.23064671,0.5681696,0.29349851608276367,0.1729060709476471,2.085357427597046,1.1583452
122,2.2616138,-0.022138085,-0.20899782,0.4710439,0.11651408672332764,0.18188874423503876,2.154343366622925,1.2185628
123,2.2566283,-0.079702586,-0.2040327,0.57513684,0.07259640097618103,0.2082890123128891,2.1400279998779297,1.4037584
124,2.5217566,-0.031990618,-0.35123938,0.49863186,0.1252409815788269,0.19684505462646484,2.039155960083008,1.3971288
125,2.4633696,0.04623895,-0.22885199,0.31080985,0.4828275740146637,0.20002631843090057,2.034374952316284,1.4457337
126,2.1830864,-0.038497232,-0.23257303,0.4946891,0.18579089641571045,0.21596458554267883,2.406499147415161,1.3044767
127,2.3385012,0.011096285,-0.21613969,0.3839032,0.38726887106895447,0.15236155688762665,2.0686557292938232,1.1326356
128,2.3477895,-0.012824824,-0.21372978,0.5454678,0.2979455590248108,0.18283523619174957,2.1364974975585938,1.2258226
129,2.24169,0.002971793,-0.23295648,0.48257083,0.15503549575805664,0.18533584475517273,2.1258368492126465,1.2888912
130,2.4034598,0.028917257,-0.37707737,0.53533655,0.48117366433143616,0.15031632781028748,2.0759944915771484,1.0437796
131,2.4056368,0.021918785,-0.27145457,0.4447539,0.24232268333435059,0.16738735139369965,1.9535372257232666,1.4915705
132,2.3175266,0.067483224,-0.16777347,0.36090052,0.3189288079738617,0.1776333898305893,2.1523711681365967,1.1289068
133,2.2923877,-0.021063713,-0.23540398,0.43916586,0.46981972455978394,0.15897712111473083,2.2883923053741455,1.0386007
