,posterior_g1,posterior_g2,posterior_g3,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
254,2.1609185,0.17171262,-0.18219201,0.803039014339447,0.47351483,8.667266,0.014650821685791016
255,2.4301894,0.13495149,-0.12468804,0.7758371829986572,0.6137064,5.1126904,0.10124127566814423
256,2.0744677,0.17985696,-0.12441223,0.7799572944641113,0.4393569,5.717494,0.1048225611448288
257,2.1659746,0.121850036,-0.10273013,0.7626023292541504,0.5349336,6.6098213,0.02503976970911026
258,2.0611398,0.21000935,-0.24379547,0.7789450883865356,0.5489942,9.163552,0.05
259,2.0439982,0.16114861,-0.07823916,0.8349229693412781,0.4199548,3.9535925,0.2025603950023651
260,2.341194,0.101787984,-0.17074494,0.8333960175514221,0.48729855,3.506698,0.24686111509799957
261,2.3148017,0.15126802,-0.18086946,0.8461664915084839,0.47365275,5.991318,0.09008114784955978
262,2.212314,0.08203517,-0.22765893,0.7948743104934692,0.44116583,9.394804,0.0029509912710636854
263,2.1522548,0.11919503,-0.2663036,0.769599437713623,0.4702158,6.438347,0.018079351633787155
264,2.4359527,0.24303105,-0.062279258,0.8273528814315796,0.5079092,3.4772248,0.22741492092609406
265,2.1688397,0.08047345,-0.109739825,0.8091546297073364,0.3979375,7.970662,0.006341057829558849
266,2.2342594,0.19490881,-0.08668639,0.8223758935928345,0.5620903,7.8012877,0.012670363299548626
267,2.022868,0.13885239,-0.06404663,0.7922644019126892,0.4119529,8.133185,0.05
268,2.262166,0.13086155,-0.12671778,0.7737051248550415,0.5091656,5.326219,0.09149467945098877
269,2.105501,0.15457635,-0.04527603,0.8061613440513611,0.46489233,6.4075704,0.06518861651420593
270,2.1529725,0.13864088,-0.17621474,0.8355884552001953,0.4219259,6.827194,0.02108922228217125
271,2.1829605,0.08101876,-0.13535343,0.7972590327262878,0.42743814,7.986397,0.0008288014214485884
272,2.1009407,0.1157685,-0.070340134,0.8456699848175049,0.40304014,8.040333,0.012672442942857742
273,2.1144876,0.14541505,-0.08700202,0.7799313068389893,0.4913805,8.630672,0.05
274,2.113491,0.16722351,-0.20319918,0.7327677011489868,0.5528867,7.471305,0.05
275,2.2582788,0.11662555,-0.1834426,0.8446351885795593,0.32294637,2.7579544,0.33923521637916565
276,2.0990999,0.102697864,-0.07467429,0.8355013728141785,0.36120918,6.94244,0.03227655962109566
277,2.1503596,0.17420837,-0.11878742,0.8428899645805359,0.36735988,4.6899204,0.13264937698841095
278,2.3749213,0.20867375,-0.18371634,0.8286691308021545,0.53013384,5.9087405,0.07998840510845184
