,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5
210,-0.27634555,0.99698937,1.4360874,1.131401,-0.1769687,0.31035635,1.1875846
211,0.7858547,0.6033029,0.9018876,1.5908227,-0.2469387,0.35501334,1.6464078
212,-0.6355634,0.6243007,1.56844,0.7150669,-0.15455295,0.4417196,0.81860465
213,0.45622313,0.70485747,1.9374189,0.3384402,-0.1604662,0.3711763,0.42049184
214,-0.3654602,0.8812843,1.4691153,0.6555097,-0.166711,0.3681421,0.7389658
215,-0.23370577,0.89272743,1.6452019,0.5540724,-0.23672657,0.38253114,0.57168436
216,-0.31594416,0.8415473,1.190627,1.0590175,-0.18731712,0.394624,1.1211828
217,-0.7967152,0.41145745,3.2828035,-1.0589435,-0.20578755,0.37739938,-1.0346658
218,0.09568192,0.8582726,0.46238884,1.6195201,-0.16124675,0.5011406,1.7324908
219,-0.071375564,0.8623433,1.6540954,0.6784125,-0.22146842,0.3552203,0.69832754
220,0.7085074,0.66357434,3.6846366,-1.5882825,-0.15221328,0.41718617,-1.5301479
221,-0.4327729,0.69954574,0.68015325,1.4912698,-0.26940736,0.37053365,1.5553563
222,0.18663934,0.92486304,2.5515118,-0.30372056,-0.1401002,0.37826502,-0.24418087
223,-0.3609869,0.84576654,1.8020111,0.47017846,-0.18069209,0.35548654,0.5462909
224,0.7221821,0.68860686,1.379212,0.8239756,-0.14647694,0.43283096,0.92569643
225,-0.5891774,0.5461738,1.809856,0.22185782,-0.15133068,0.388694,0.31684917
226,0.32028714,0.78034246,1.9064304,0.17067982,-0.1315292,0.35904428,0.19881338
227,0.08528668,0.88689965,0.5147734,1.6337279,-0.23202659,0.43127856,1.717871
228,0.14405279,0.9369817,1.1288133,1.2502624,-0.22847159,0.39207876,1.2618005
229,0.7752163,0.70668435,1.966992,0.30837107,-0.14416037,0.3153369,0.49456364
230,0.72372377,0.7577151,2.0829349,0.4054147,-0.19015619,0.35522458,0.40976894
231,0.667775,0.58395654,1.2939835,0.8439432,-0.23096026,0.35045564,0.9256198
