,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5
157,0.293915,0.87075454,2.7794905,-0.38102165,-0.18598142,0.2499772,-0.4366088
158,0.5623365,0.92340374,2.3549771,-0.23615414,-0.21906482,0.2730726,-0.18811288
159,0.12465169,0.87699836,2.0444064,0.27018392,-0.17893338,0.19565722,0.20027173
160,0.49515358,0.9380109,2.4069095,-0.26208296,-0.20157401,0.25771275,-0.16466403
161,0.3006629,0.8938845,1.7323865,0.20249224,-0.2087109,0.22493263,0.13560894
162,0.5181112,0.79719615,3.2228606,-0.73806936,-0.22496012,0.3303832,-0.7320164
163,0.2122037,0.86990297,1.7861276,0.28225186,-0.17211698,0.23996085,0.16772346
164,0.41256067,0.8523956,1.0748523,1.1131153,-0.19792293,0.23112011,1.085238
165,0.542072,0.89166874,2.02769,0.1441284,-0.21351485,0.3020808,0.09856937
166,0.2461322,0.8075065,3.7471077,-1.5754142,-0.2190312,0.27772382,-1.6421889
167,0.1774751,0.8151914,0.9091159,1.1819426,-0.2283925,0.24187733,1.1605076
168,0.63343436,1.019614,1.9273325,0.35728118,-0.14903887,0.20955287,0.28998166
169,0.21500541,0.7852464,3.0443878,-1.0501761,-0.22849798,0.2866843,-0.76402366
170,0.6098586,0.9276501,1.4138393,0.7151627,-0.21488397,0.25603038,0.6854857
171,0.15083379,0.9548348,1.8283229,0.26681587,-0.18823713,0.26644847,0.21966477
172,0.45770124,0.8797988,3.0600054,-0.86922514,-0.19742496,0.26078755,-0.97110236
173,0.37366474,1.0597701,2.7661836,-0.6160907,-0.25054118,0.30653575,-0.69357723
174,0.4877494,0.90372336,0.1693446,2.0318398,-0.20059958,0.24251708,2.0039105
175,0.038279183,0.8396159,2.6754818,-0.49271426,-0.12374538,0.19785655,-0.6223216
176,0.35241392,0.9198553,2.4648066,-0.35212034,-0.20633794,0.28691658,-0.33006695
177,0.2508469,0.90066534,2.5778744,-0.62855005,-0.15333763,0.28473938,-0.705308
178,0.3089352,0.8813124,1.1045113,1.1249782,-0.20840752,0.25770327,1.1334752
179,0.1536374,0.87317544,1.7561203,0.35331997,-0.17836072,0.23439156,0.2987281
180,0.5394605,0.9224331,1.8945909,0.23144981,-0.22940648,0.33051473,0.17679647
181,0.36671132,1.0543934,0.8655419,1.265791,-0.20608047,0.26582688,1.288153
182,0.37246746,0.8700783,-0.65803295,2.624095,-0.20442298,0.2835632,2.5691361
183,0.40564996,0.8556791,2.2622375,-0.26943544,-0.2261616,0.2961044,-0.4706787
184,0.07515361,0.85563827,2.4311893,-0.532281,-0.17376001,0.23428659,-0.5863627
