,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
84,2.7370946,-0.6974578,1.8564066,0.3236366,-0.659833,-1.8561407,0.9600226,0.055241476744413376,4.014453411102295,0.4064069
85,1.2310516,0.5846225,-0.7832138,0.26556444,0.8153366,0.6684261,0.4182398,0.05,3.3083438873291016,0.63568604
86,1.335529,0.72925097,1.9484062,0.31777602,0.7614933,-2.0330257,1.0066406,0.055380940437316895,4.613579750061035,0.38510045
87,-0.41129512,2.4168985,-0.0505522,0.2758778,2.4565353,0.037134234,0.97653264,0.06066358834505081,4.11549186706543,0.43185726
88,2.7913594,-0.5616709,-1.6719701,0.0601311,-0.606471,1.7018528,1.0940251,0.05,4.057394504547119,0.3231705
89,1.3508521,0.66596204,0.40553772,0.21700443,0.70845664,-0.48797143,1.0032883,0.05466340482234955,3.840147018432617,0.49270603
90,-1.009672,3.2611024,0.0020115916,0.13986927,3.1309729,-0.02449346,1.0354543,0.05499552935361862,3.981733798980713,0.43962312
91,0.28305107,1.6454785,-0.000914808,0.15758635,1.8996943,-0.045561552,0.72460216,0.05,3.0609793663024902,0.5614238
92,-0.21545805,2.2592285,-1.2840705,0.2806863,2.4169858,1.1510174,1.0991267,0.039796989411115646,4.416891098022461,0.33250758
93,3.1275992,-0.98107266,-0.017653666,0.091080986,-1.1156821,0.08733257,1.0276061,0.06480477005243301,3.9360899925231934,0.42485863
94,0.891479,1.3502401,0.4069777,0.2631775,1.3605775,-0.4525898,1.2104144,0.05104203149676323,3.7927768230438232,0.3867461
95,0.4033214,1.9657402,0.75335175,0.23331144,1.739047,-0.97779185,0.94536006,0.05,3.9296112060546875,0.46762922
96,0.63003296,1.7700554,1.6019082,0.21765679,1.660229,-1.6213286,1.1838621,0.04847593978047371,2.873929500579834,0.5895439
97,1.6138335,0.56443024,-1.6242989,0.18970373,0.5502897,1.622683,1.1802605,0.014431371353566647,3.7497482299804688,0.39637876
98,-0.04924933,1.9823403,1.3482846,0.19870818,2.0752869,-1.5168637,0.6063937,0.0445384606719017,4.167517185211182,0.5172489
99,-0.030333465,1.8704783,1.5134553,0.2411772,2.1027992,-1.9063787,0.06706288,0.05,5.291743755340576,0.33741912
100,0.9966966,1.2459592,2.598617,0.15781267,1.1620791,-2.6864913,1.1261992,0.06115725263953209,4.202023029327393,0.4076101
101,0.7563032,1.1823089,-2.5340242,0.18322815,1.3211817,2.4952393,0.8913441,0.05,4.048470973968506,0.3783908
102,2.5119302,-0.3260073,0.32738566,0.16418354,-0.33565953,-0.5879007,0.9312823,0.05879954621195793,3.918818712234497,0.46826562
103,0.46387124,1.4894655,1.8440089,0.4011733,1.7502204,-2.1550772,0.6506346,0.010259292088449001,3.0600357055664062,0.6434084
104,2.333201,-0.30528703,1.196882,0.23787703,-0.24105197,-1.2608716,1.0180258,0.05849188566207886,4.022014617919922,0.42199504
105,2.5330784,-0.5029195,-0.21098186,0.20609893,-0.3949041,0.19221108,1.1202629,0.032169703394174576,4.648307800292969,0.3069297
106,1.0748909,1.0196139,-1.3423179,0.10649505,1.1166494,1.3364134,0.9994043,0.05627138540148735,4.24134635925293,0.4055162
107,0.4231698,1.444626,-0.85380614,0.068811886,1.5308508,0.7499668,0.37090456,0.05,5.010418891906738,0.36576146
108,-2.0547998,4.3990026,-0.73454076,0.09877262,4.277542,0.6581779,1.0640938,0.03074299730360508,4.234895706176758,0.35129032
109,2.3551018,-0.30043787,-2.2392895,0.22331801,-0.20607047,2.1532233,1.0680709,0.041962459683418274,4.554415225982666,0.3424836
110,-0.047939338,2.222086,-0.94745445,0.25563887,2.2160816,1.0076752,1.1548684,0.05024947598576546,3.229032516479492,0.5364971
111,1.425864,0.49256283,0.5269182,0.28136718,0.5731059,-0.5621181,0.9288652,0.05944066122174263,4.449731826782227,0.42238247
112,3.1303582,-1.099834,0.08577005,0.24349506,-1.0822741,-0.04947951,0.87166244,0.07518770545721054,3.2283272743225098,0.6505959
113,-0.91428643,3.0518029,1.1182786,0.15589878,3.0504014,-1.1499186,1.0720959,0.0649118572473526,4.240917205810547,0.36282006
114,1.4825451,0.5365777,-2.1145687,0.39351013,0.7098071,1.9836388,1.0083985,0.04223832115530968,3.702179193496704,0.46111214
115,1.4382061,0.5175051,1.5770477,0.26785108,0.77077997,-1.5715842,0.8402469,0.039785388857126236,3.073472261428833,0.6069695
116,0.52616996,1.5729585,1.9899647,0.22385682,1.6655514,-2.1037009,1.0107853,0.06415185332298279,4.519193172454834,0.3712739
117,1.3342823,0.808771,0.34745944,0.21977094,0.76801175,-0.4306753,1.1525908,0.053924888372421265,3.850120782852173,0.43351126
118,0.20331118,1.6027921,-0.13460441,0.47424272,1.8603169,0.0042809425,0.49710694,0.05,3.1847636699676514,0.5967014
119,-0.9255094,3.1341305,-1.6924584,0.08240521,3.1012504,1.559896,0.9928764,0.07169017940759659,4.222721099853516,0.42216933
120,2.2399392,-0.13849,-0.75431514,0.09740584,-0.18095456,0.75668484,1.0541904,0.05,4.297411918640137,0.35950932
121,2.5818806,-0.7307481,-2.3348477,0.19475356,-0.5932629,2.4145422,0.6588835,0.05,3.865936040878296,0.477131
122,1.976795,0.31051123,1.713044,0.3353797,0.31507832,-1.831257,1.0357771,0.0469956248998642,3.630399227142334,0.4423213
123,0.0310671,2.2046113,1.6504117,0.29324085,2.1156006,-1.9332476,0.99026805,0.04633045941591263,4.146838188171387,0.4258215
124,0.41852963,1.7021971,-1.1345598,0.08578483,1.6809326,1.1743152,1.0242206,0.05,4.556853294372559,0.297243
125,3.4138494,-1.2628472,1.8906965,0.14010839,-1.3668754,-2.010817,0.9388972,0.06853926181793213,4.0361714363098145,0.4456219
126,0.601666,1.455952,0.43619558,0.22137108,1.4478555,-0.5571428,0.98839724,0.041002318263053894,4.577136993408203,0.38765073
127,-0.061514735,2.0549293,0.522176,0.13023819,2.0494518,-0.48402858,0.88646877,0.11047302186489105,3.8659861087799072,0.54203105
